word,chinese_translation,frequency,review_count,example_context
reading,,2,2,"review_af6e91837198d33f81e2790e :: The pilot was reading a manual during the flight!
review_65d0a54805e601aa5a524fcc :: They are also well prepared with some interesting reading materials while the customers wait for the plane logistics to work out."
realized,,2,2,"review_6695b050bf998824d236b151 :: Upon being dropped off and after the plane left I realized that 5 of my buckles were broken on my pack during the transportation.
review_d0b0d27d1119677d3f1a887e :: When I found Wings Over Kauai I called and asked a few questions and quickly realized they offered the perfect compromise, I was able to fly left seat in a Cessna 172 while Bruce sat in the right seat, took care of all the radio work and provided a complete narrative of all of the sights we were flying over."
reasonably,,2,2,"review_b2bb2560cd98db474ce2cbd6 :: This trip was awesome and reasonably priced.
review_e337e31f64aeeda13feabe34 :: You won't get down as close as the helicopters do, but you will still see plenty in a safe, reasonably priced way."
rebook,非情感/中性客观词,2,1,"review_4e12b4a1176793651a28a048 :: Not only were their Trip Advisor and Google reviews great, but what sold me was their policy to rebook or refund their tours.
review_4e12b4a1176793651a28a048 :: But they offered to rebook us on the Mountain Explorer tour the next day without the glacier landing with a refund of the difference in pricing, so we rebooked it."
recommending,,2,2,"review_8694980b471053b8d4925ffb :: From now on I'll be recommending this tour to our tourist friends visiting!
review_d0404a95bc0e1d80125e1421 :: Fully recommending everyone who want spend time in the sky with love of your life with glass of champagne."
record,非情感/中性客观词,2,2,"review_82fa51f340e5d40b643cbd7e :: They record your plane ride and you have the option to purchase it.
review_0c2e779b1a3abee202ca96af :: Talkeetna Air Taxi's record was good, but talking to the staff reconfirmed that safety is their main concern as well."
recorded,,2,2,"review_3988105c8c03cdaaf499f80e :: My mum and I had very little commentary from our pilot so we learned nothing about the canyon whereas my sister on the other helicopter learned a wealth of knowledge as her pilot played a recorded commentary to his passengers.
review_1a1601cda603ad2706af1666 :: I know this goes against the other reviews but our trip was marred by a lack of commentary either by the pilot or the pre recorded."
reflections,非情感/中性客观词,2,2,"review_5e071fed55dd7b0456949b4b :: Pictures all had glare and reflections on them.
review_b560092bfc34feb15f983896 :: Having said that, the glass was very clear, so other than possible reflections, pictures would have come out really well anyway."
refuel,非情感/中性客观词,2,2,"review_84567c3c81f2c0470c53f784 :: The nice thing was that they allowed the family of 3 to sit in the front seats for the first part of the trip and when we stopped to refuel, we got to swap over to the front seats.
review_65d0a54805e601aa5a524fcc :: Unfortunately, their smaller plane did not have enough fuel and since it would take more time to refuel the plane they took us flying in the original larger plane, at the expense of their profit."
regardless,,2,2,"review_10e68422b6a984d268d5ab67 :: Our pilot was very competent and very knowledgeable - turning the aircraft to allow views of everything regardless of the side of the plane where you're seating.
review_e83a9bc682b158918ad0f243 :: Highly recommended, at $220 for two people, also great value regardless of if you want to take the controls or not."
regular,,2,2,"review_9a11f9cee33a76f2968df167 :: The commuter terminal where they are located, is about a 5-6 minute walk from the regular airport and Val, who met us at the front desk, could not have been any nicer.
review_38eecdc173deef13e67fc314 :: This kind of view one can get from regular plan."
relax,非情感/中性客观词,2,2,"review_6e1b32b84859070da88e0d06 :: The terminal/main building is very nice and it is a comfortable easy place to relax until your ride is ready.
review_ed42ef9dc4fa813cfcacdfdb :: I could tell my son started getting a little frustrated because he couldn't follow all of the pilot's information pointed out, but I was able to tell him to just relax and enjoy, there is no quiz afterwards, and he was much better after that just soaking in the sights."
request,,2,2,"review_d4fa1a7a54b252b2583388d6 :: Following the pilot's request, my teenage daughter, who was second in line from the front, decided to pass the girl in front of her who was holding on to the last piece of equipment on the front part of the fuselage.
review_23cf34800c98795a842db371 :: I have written to them to request the full refund."
rescheduling,,2,2,"review_8c560b94d6af138e94a9483a :: They originally bumped our reservation due to poor weather (safety conditions) and we were given the option for rescheduling or getting a full refund.
review_0c2e779b1a3abee202ca96af :: Talkeetna Air Taxi was very accomodating by rescheduling the flight when weather would cut our flight short."
reserved,,2,2,"review_da8299d8fba78458a1318905 :: ) and the breathtaking interior of Upper Antelope Canyon which is open only by reserved tour (you can't just walk in yourself-- you have to have a guide).
review_a49c3b4b417661efc807e243 :: The only issue is that we waited for another couple who had also reserved the flight, and they never showed, which held us up."
responses,非情感/中性客观词,2,2,"review_9a6426dc1c3d9f04489aec57 :: They were very professsional, prompt in their responses when arranging the tour.
review_8fc519c90267d549394edbcc :: They were very prompt in their responses right from the time of booking till end of flight."
restricted,,2,2,"review_b8ab433b6add39f65bbcf6a9 :: I sat in the back in the middle and had a very restricted view compared with those sitting in the front or next to the windows.
review_bab9df7e8bd9919aeef4816d :: However, unfortunately we were allocated middle back row seats and the views out of the windows were severely restricted."
riding,非情感/中性客观词,2,2,"review_a6ad668389d1d7c4c1ecda23 :: It was also a pretty smooth flight, for anyone concerned about riding a helicopter.
review_71430f2bc1c71a70f655596e :: This is my first time riding a small plane."
rims,非情感/中性客观词,2,2,"review_41e89b2bd2015171811a3aad :: Being able to see both the north and south rims as well as multiple views of the river(s) below was incredible.
review_4e5e7f1bcf66f6d408785ab1 :: Fantastic way to see the 3 rims"
rocks,非情感/中性客观词,2,2,"review_fd7ebcc7f5e93d96ece3c7ac :: The colors of the rocks and formations are just impossible to describe, go see it!
review_8939fd8604bce70a3b1b8fc9 :: breathtaking to see the red rocks from the air."
rough,,2,2,"review_254f46e4a5fb0f6c7e0c50cd :: The exterior looks old and the interior is in rough shape.
review_d18422a17e8d2b9406c1af63 :: The flight was rough, but not the pilots fault, just a little plane and hot weather makes for a bumpy flight."
roughly,,2,2,"review_b560092bfc34feb15f983896 :: He made sure that everyone (there were four passengers in total, maximum would be five) could ask any questions they had, using the headphones with mikes and gave a really good commentary of the areas we were flying over, throughout the roughly 40 minute flight.
review_23cf34800c98795a842db371 :: Knowing Floridan tax is about 7% that would be roughly $20 so I didn't ask them to confirm the total amount charged."
rudeness,非情感/中性客观词,2,2,"review_af08902c4c1b7326756e9e93 :: In a nutshell, the views of Mckinley were stunning however the pilot, a gentleman from Pennsylvania, exhibited the height of rudeness.
review_5bc1dd064ce1bf7325638ddb :: 30pm and they could not care less - in fact the insolence and rudeness of the staff would have to be the worst i have ever encountered."
sales,非情感/中性客观词,2,2,"review_53ff5143a41d862350d136a5 :: Taking our place in the human mass that ebbs and flows up and down the Strip, we were occasionally cornered by sales or timeshare agents trying to persuade us to part with more of our overdraft (!
review_65d0a54805e601aa5a524fcc :: Our initial conversation during the data gathering and reservation was candid, honest and direct without any high-pressure sales."
scene,非情感/中性客观词,2,2,"review_7610caa1138d8b33b74c4e88 :: Taking the whole scene in by air is maybe the best way to understand the size and majesty of the canyon.
review_5bc1dd064ce1bf7325638ddb :: It was not until we made quite a scene that the even tried to get us an earlier flight (to no avail) - customer service was sadly lacking."
searching,,2,2,"review_01947c281697b80abc4bbfae :: In searching for a Kauai flight, I came across Wings Over Kauai Tours.
review_53ff5143a41d862350d136a5 :: After some searching, we found GrandCanyonAirlines."
season,非情感/中性客观词,2,2,"review_5602d1746728a5b6cc1ad7ef :: Our trip to Alaska was plagued with bad weather--the price you pay for going at the end of the season.
review_64e27dd600c4d93adddf0c0f :: This would also be a great way to see the whales if they are in season!"
seems,非情感/中性客观词,2,2,"review_254f46e4a5fb0f6c7e0c50cd :: It seems all they have is a parking spot on the tarmac and a golf cart that they use to get customers directly from their cars.
review_0feea62cebd439414c25d6fc :: I booked it over the phone with Lindsey whom seems to be the manager."
